JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.6673 | VFE_final=-55.9339 (IL_path=0.1368) | VFE_per_dof=-0.0273 Delta_VFE_per_dof=-0.0028 | VFE_pred_term=0.1928 VFE_hidden_term=111.6604 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.30 | lambda_gate=0.312 (raw=0.312) | SG_objective=0.0191 | SG_relMSE=1.0042 SG_cosine=-0.376 mean_log_Pi_g=0.325 | PC_activity_obj=81.1169 (per_unit 7.9216e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=2.23e-04 tol=2.00e-04 r=1.000 slope=-6.721e-05) | TrainAcc=0.883 TrainLoss=0.6276 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.839 TestLoss=0.6764
[Step    20] CE_loss=0.6673 | VFE_final=-55.9339 (IL_path=0.1368) | VFE_per_dof=-0.0273 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1928 VFE_hidden_term=111.6604 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.30 | lambda_gate=0.312 | SG_objective=0.0191 | SG_relMSE=1.0042 SG_cosine=-0.376 mean_log_Pi_g=0.325 | PC_activity_obj=81.1169 (per_unit 7.9216e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.6764 test_acc=0.8387
[Step    40] CE_loss=0.4587 | VFE_final=-104.1575 (IL_path=0.1087) | VFE_per_dof=-0.0509 Delta_VFE_per_dof=-0.0092 | VFE_pred_term=0.1391 VFE_hidden_term=87.7015 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.18 | lambda_gate=0.314 (raw=0.314) | SG_objective=0.0185 | SG_relMSE=1.0036 SG_cosine=-0.371 mean_log_Pi_g=0.371 | PC_activity_obj=62.0566 (per_unit 6.0602e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=2.15e-04 tol=2.00e-04 r=1.000 slope=-6.104e-05) | TrainAcc=0.906 TrainLoss=0.4404 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.902 TestLoss=0.4212
[Step    40] CE_loss=0.4587 | VFE_final=-104.1575 (IL_path=0.1087) | VFE_per_dof=-0.0509 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1391 VFE_hidden_term=87.7015 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.18 | lambda_gate=0.314 | SG_objective=0.0185 | SG_relMSE=1.0036 SG_cosine=-0.371 mean_log_Pi_g=0.371 | PC_activity_obj=62.0566 (per_unit 6.0602e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.4212 test_acc=0.9021
[Step    60] CE_loss=0.4187 | VFE_final=-130.0721 (IL_path=0.1082) | VFE_per_dof=-0.0635 Delta_VFE_per_dof=-0.0052 | VFE_pred_term=0.1303 VFE_hidden_term=85.8659 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=427.80 | lambda_gate=0.387 (raw=0.387) | SG_objective=0.0163 | SG_relMSE=1.0019 SG_cosine=-0.226 mean_log_Pi_g=0.418 | PC_activity_obj=58.7022 (per_unit 5.7326e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=2.30e-04 tol=2.00e-04 r=1.000 slope=-6.721e-05) | TrainAcc=0.914 TrainLoss=0.4128 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.924 TestLoss=0.3402
[Step    60] CE_loss=0.4187 | VFE_final=-130.0721 (IL_path=0.1082) | VFE_per_dof=-0.0635 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1303 VFE_hidden_term=85.8659 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=427.80 | lambda_gate=0.387 | SG_objective=0.0163 | SG_relMSE=1.0019 SG_cosine=-0.226 mean_log_Pi_g=0.418 | PC_activity_obj=58.7022 (per_unit 5.7326e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.3402 test_acc=0.9238
[Step    80] CE_loss=0.2761 | VFE_final=-158.9123 (IL_path=0.0139) | VFE_per_dof=-0.0776 Delta_VFE_per_dof=-0.0010 | VFE_pred_term=0.0817 VFE_hidden_term=81.3818 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=475.90 | lambda_gate=0.269 (raw=0.269) | SG_objective=0.0099 | SG_relMSE=1.0044 SG_cosine=-0.462 mean_log_Pi_g=0.465 | PC_activity_obj=53.8436 (per_unit 5.2582e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.91e-04 tol=2.00e-04 r=1.000 slope=-6.866e-05) | TrainAcc=0.953 TrainLoss=0.2563 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.932 TestLoss=0.2965
[Step    80] CE_loss=0.2761 | VFE_final=-158.9123 (IL_path=0.0139) | VFE_per_dof=-0.0776 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0817 VFE_hidden_term=81.3818 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=475.90 | lambda_gate=0.269 | SG_objective=0.0099 | SG_relMSE=1.0044 SG_cosine=-0.462 mean_log_Pi_g=0.465 | PC_activity_obj=53.8436 (per_unit 5.2582e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2965 test_acc=0.9320
[Step   100] CE_loss=0.2825 | VFE_final=-174.9644 (IL_path=0.1166) | VFE_per_dof=-0.0854 Delta_VFE_per_dof=+0.0025 | VFE_pred_term=0.0948 VFE_hidden_term=89.5124 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=523.80 | lambda_gate=0.320 (raw=0.320) | SG_objective=0.0089 | SG_relMSE=1.0037 SG_cosine=-0.360 mean_log_Pi_g=0.512 | PC_activity_obj=56.6574 (per_unit 5.5330e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=2.13e-04 tol=2.00e-04 r=1.000 slope=-6.903e-05) | TrainAcc=0.922 TrainLoss=0.2608 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.933 TestLoss=0.2593
[Step   100] CE_loss=0.2825 | VFE_final=-174.9644 (IL_path=0.1166) | VFE_per_dof=-0.0854 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0948 VFE_hidden_term=89.5124 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=523.80 | lambda_gate=0.320 | SG_objective=0.0089 | SG_relMSE=1.0037 SG_cosine=-0.360 mean_log_Pi_g=0.512 | PC_activity_obj=56.6574 (per_unit 5.5330e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.2593 test_acc=0.9330
[Step   120] CE_loss=0.2342 | VFE_final=-210.9934 (IL_path=0.0137) | VFE_per_dof=-0.1030 Delta_VFE_per_dof=+0.0003 | VFE_pred_term=0.0735 VFE_hidden_term=77.1025 logdet_Pi_y_sum=5.82 logdet_Pi_x_sum=570.52 | lambda_gate=0.368 (raw=0.368) | SG_objective=0.0099 | SG_relMSE=1.0029 SG_cosine=-0.264 mean_log_Pi_g=0.557 | PC_activity_obj=46.4177 (per_unit 4.5330e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.99e-04 tol=2.00e-04 r=1.000 slope=-7.121e-05) | TrainAcc=0.961 TrainLoss=0.2069 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.941 TestLoss=0.2568
[Step   120] CE_loss=0.2342 | VFE_final=-210.9934 (IL_path=0.0137) | VFE_per_dof=-0.1030 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0735 VFE_hidden_term=77.1025 logdet_Pi_y_sum=5.82 logdet_Pi_x_sum=570.52 | lambda_gate=0.368 | SG_objective=0.0099 | SG_relMSE=1.0029 SG_cosine=-0.264 mean_log_Pi_g=0.557 | PC_activity_obj=46.4177 (per_unit 4.5330e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2568 test_acc=0.9408
[Step   140] CE_loss=0.2380 | VFE_final=-234.7724 (IL_path=0.1024) | VFE_per_dof=-0.1146 Delta_VFE_per_dof=+0.0016 | VFE_pred_term=0.0850 VFE_hidden_term=76.4035 logdet_Pi_y_sum=6.28 logdet_Pi_x_sum=616.25 | lambda_gate=0.337 (raw=0.337) | SG_objective=0.0084 | SG_relMSE=1.0030 SG_cosine=-0.326 mean_log_Pi_g=0.602 | PC_activity_obj=44.9562 (per_unit 4.3903e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=2.20e-04 tol=2.00e-04 r=1.000 slope=-6.939e-05) | TrainAcc=0.961 TrainLoss=0.2236 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.942 TestLoss=0.2486
[Step   140] CE_loss=0.2380 | VFE_final=-234.7724 (IL_path=0.1024) | VFE_per_dof=-0.1146 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0850 VFE_hidden_term=76.4035 logdet_Pi_y_sum=6.28 logdet_Pi_x_sum=616.25 | lambda_gate=0.337 | SG_objective=0.0084 | SG_relMSE=1.0030 SG_cosine=-0.326 mean_log_Pi_g=0.602 | PC_activity_obj=44.9562 (per_unit 4.3903e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.2486 test_acc=0.9422
[Step   160] CE_loss=0.2954 | VFE_final=-265.0009 (IL_path=0.0938) | VFE_per_dof=-0.1294 Delta_VFE_per_dof=-0.0035 | VFE_pred_term=0.1147 VFE_hidden_term=68.8981 logdet_Pi_y_sum=6.72 logdet_Pi_x_sum=661.31 | lambda_gate=0.336 (raw=0.336) | SG_objective=0.0076 | SG_relMSE=1.0038 SG_cosine=-0.328 mean_log_Pi_g=0.646 | PC_activity_obj=38.8764 (per_unit 3.7965e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=2.69e-04 tol=2.00e-04 r=1.000 slope=-7.339e-05) | TrainAcc=0.930 TrainLoss=0.2824 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.934 TestLoss=0.2652
[Step   160] CE_loss=0.2954 | VFE_final=-265.0009 (IL_path=0.0938) | VFE_per_dof=-0.1294 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1147 VFE_hidden_term=68.8981 logdet_Pi_y_sum=6.72 logdet_Pi_x_sum=661.31 | lambda_gate=0.336 | SG_objective=0.0076 | SG_relMSE=1.0038 SG_cosine=-0.328 mean_log_Pi_g=0.646 | PC_activity_obj=38.8764 (per_unit 3.7965e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.2652 test_acc=0.9338
[Step   180] CE_loss=0.2760 | VFE_final=-290.9916 (IL_path=0.0897) | VFE_per_dof=-0.1421 Delta_VFE_per_dof=-0.0053 | VFE_pred_term=0.1145 VFE_hidden_term=64.8521 logdet_Pi_y_sum=7.14 logdet_Pi_x_sum=704.77 | lambda_gate=0.380 (raw=0.380) | SG_objective=0.0134 | SG_relMSE=1.0023 SG_cosine=-0.239 mean_log_Pi_g=0.688 | PC_activity_obj=34.9695 (per_unit 3.4150e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=2.63e-04 tol=2.00e-04 r=1.000 slope=-7.738e-05) | TrainAcc=0.938 TrainLoss=0.2590 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.950 TestLoss=0.2301
[Step   180] CE_loss=0.2760 | VFE_final=-290.9916 (IL_path=0.0897) | VFE_per_dof=-0.1421 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1145 VFE_hidden_term=64.8521 logdet_Pi_y_sum=7.14 logdet_Pi_x_sum=704.77 | lambda_gate=0.380 | SG_objective=0.0134 | SG_relMSE=1.0023 SG_cosine=-0.239 mean_log_Pi_g=0.688 | PC_activity_obj=34.9695 (per_unit 3.4150e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.2301 test_acc=0.9504
[Step   200] CE_loss=0.2737 | VFE_final=-312.9741 (IL_path=0.0894) | VFE_per_dof=-0.1528 Delta_VFE_per_dof=-0.0030 | VFE_pred_term=0.1100 VFE_hidden_term=63.9660 logdet_Pi_y_sum=7.56 logdet_Pi_x_sum=746.54 | lambda_gate=0.335 (raw=0.335) | SG_objective=0.0116 | SG_relMSE=1.0032 SG_cosine=-0.331 mean_log_Pi_g=0.729 | PC_activity_obj=33.4168 (per_unit 3.2634e-02) | PI_max_steps=16 | PI_est_total=16.0 PI_est_valid=1 (cap_hit=1 delta_last=2.65e-04 tol=2.00e-04 r=1.000 slope=-7.157e-05) | TrainAcc=0.938 TrainLoss=0.2667 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) | TestAcc=0.949 TestLoss=0.2381
[Step   200] CE_loss=0.2737 | VFE_final=-312.9741 (IL_path=0.0894) | VFE_per_dof=-0.1528 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1100 VFE_hidden_term=63.9660 logdet_Pi_y_sum=7.56 logdet_Pi_x_sum=746.54 | lambda_gate=0.335 | SG_objective=0.0116 | SG_relMSE=1.0032 SG_cosine=-0.331 mean_log_Pi_g=0.729 | PC_activity_obj=33.4168 (per_unit 3.2634e-02) | PI_max_steps=16 | PC_steps=16 (total_proposals=16, oracle_model=0/0, oracle_lp=0/0, metrics=16/16) (total_proposals=16) | test_loss=0.2381 test_acc=0.9490
