JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.6447 | VFE_final=-86.3662 (IL_path=0.0240) | VFE_per_dof=-0.0422 Delta_VFE_per_dof=+0.0004 | VFE_pred_term=0.1824 VFE_hidden_term=81.6677 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.15 | lambda_gate=0.278 (raw=0.278) | SG_objective=0.0112 | SG_relMSE=1.0061 SG_cosine=-0.444 mean_log_Pi_g=0.325 | PC_activity_obj=59.1521 (per_unit 5.7766e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.15e-04 tol=1.00e-04 r=1.000 slope=-3.161e-05) | TrainAcc=0.852 TrainLoss=0.6176 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.885 TestLoss=0.6052
[Step    20] CE_loss=0.6447 | VFE_final=-86.3662 (IL_path=0.0240) | VFE_per_dof=-0.0422 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1824 VFE_hidden_term=81.6677 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.15 | lambda_gate=0.278 | SG_objective=0.0112 | SG_relMSE=1.0061 SG_cosine=-0.444 mean_log_Pi_g=0.325 | PC_activity_obj=59.1521 (per_unit 5.7766e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.6052 test_acc=0.8854
[Step    40] CE_loss=0.3849 | VFE_final=-120.2343 (IL_path=0.0224) | VFE_per_dof=-0.0587 Delta_VFE_per_dof=-0.0019 | VFE_pred_term=0.1099 VFE_hidden_term=74.4615 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.78 | lambda_gate=0.205 (raw=0.205) | SG_objective=0.0091 | SG_relMSE=1.0064 SG_cosine=-0.590 mean_log_Pi_g=0.377 | PC_activity_obj=51.4519 (per_unit 5.0246e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.05e-04 tol=1.00e-04 r=1.000 slope=-2.979e-05) | TrainAcc=0.922 TrainLoss=0.3655 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.917 TestLoss=0.3992
[Step    40] CE_loss=0.3849 | VFE_final=-120.2343 (IL_path=0.0224) | VFE_per_dof=-0.0587 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1099 VFE_hidden_term=74.4615 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.78 | lambda_gate=0.205 | SG_objective=0.0091 | SG_relMSE=1.0064 SG_cosine=-0.590 mean_log_Pi_g=0.377 | PC_activity_obj=51.4519 (per_unit 5.0246e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.3992 test_acc=0.9174
[Step    60] CE_loss=0.3047 | VFE_final=-129.3954 (IL_path=0.0282) | VFE_per_dof=-0.0632 Delta_VFE_per_dof=+0.0002 | VFE_pred_term=0.0891 VFE_hidden_term=91.7659 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.15 | lambda_gate=0.382 (raw=0.382) | SG_objective=0.0117 | SG_relMSE=1.0021 SG_cosine=-0.236 mean_log_Pi_g=0.428 | PC_activity_obj=60.2501 (per_unit 5.8838e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.06e-04 tol=1.00e-04 r=1.000 slope=-3.124e-05) | TrainAcc=0.930 TrainLoss=0.2815 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.926 TestLoss=0.2915
[Step    60] CE_loss=0.3047 | VFE_final=-129.3954 (IL_path=0.0282) | VFE_per_dof=-0.0632 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0891 VFE_hidden_term=91.7659 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.15 | lambda_gate=0.382 | SG_objective=0.0117 | SG_relMSE=1.0021 SG_cosine=-0.236 mean_log_Pi_g=0.428 | PC_activity_obj=60.2501 (per_unit 5.8838e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.2915 test_acc=0.9261
[Step    80] CE_loss=0.2394 | VFE_final=-164.3341 (IL_path=0.0074) | VFE_per_dof=-0.0802 Delta_VFE_per_dof=-0.0019 | VFE_pred_term=0.0701 VFE_hidden_term=82.7383 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.43 | lambda_gate=0.329 (raw=0.329) | SG_objective=0.0098 | SG_relMSE=1.0028 SG_cosine=-0.341 mean_log_Pi_g=0.478 | PC_activity_obj=51.6274 (per_unit 5.0417e-02) | PI_max_steps=8 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.99e-05 tol=1.00e-04 r=1.000 slope=-3.052e-05) | TrainAcc=0.945 TrainLoss=0.2175 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=3/3) | TestAcc=0.938 TestLoss=0.2437
[Step    80] CE_loss=0.2394 | VFE_final=-164.3341 (IL_path=0.0074) | VFE_per_dof=-0.0802 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0701 VFE_hidden_term=82.7383 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.43 | lambda_gate=0.329 | SG_objective=0.0098 | SG_relMSE=1.0028 SG_cosine=-0.341 mean_log_Pi_g=0.478 | PC_activity_obj=51.6274 (per_unit 5.0417e-02) | PI_max_steps=8 | PC_steps=3 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=3/3) (total_proposals=8) | test_loss=0.2437 test_acc=0.9376
[Step   100] CE_loss=0.2906 | VFE_final=-214.5383 (IL_path=0.0185) | VFE_per_dof=-0.1048 Delta_VFE_per_dof=-0.0031 | VFE_pred_term=0.0878 VFE_hidden_term=57.7689 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.45 | lambda_gate=0.243 (raw=0.243) | SG_objective=0.0064 | SG_relMSE=1.0072 SG_cosine=-0.515 mean_log_Pi_g=0.527 | PC_activity_obj=34.3205 (per_unit 3.3516e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.20e-04 tol=1.00e-04 r=1.000 slope=-4.033e-05) | TrainAcc=0.953 TrainLoss=0.2574 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.944 TestLoss=0.2674
[Step   100] CE_loss=0.2906 | VFE_final=-214.5383 (IL_path=0.0185) | VFE_per_dof=-0.1048 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0878 VFE_hidden_term=57.7689 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.45 | lambda_gate=0.243 | SG_objective=0.0064 | SG_relMSE=1.0072 SG_cosine=-0.515 mean_log_Pi_g=0.527 | PC_activity_obj=34.3205 (per_unit 3.3516e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.2674 test_acc=0.9443
[Step   120] CE_loss=0.2549 | VFE_final=-219.0735 (IL_path=0.0254) | VFE_per_dof=-0.1070 Delta_VFE_per_dof=-0.0011 | VFE_pred_term=0.0814 VFE_hidden_term=77.7288 logdet_Pi_y_sum=5.81 logdet_Pi_x_sum=587.96 | lambda_gate=0.382 (raw=0.382) | SG_objective=0.0089 | SG_relMSE=1.0022 SG_cosine=-0.235 mean_log_Pi_g=0.574 | PC_activity_obj=44.0063 (per_unit 4.2975e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.21e-04 tol=1.00e-04 r=1.000 slope=-3.887e-05) | TrainAcc=0.938 TrainLoss=0.2317 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.948 TestLoss=0.2053
