JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.7653 | VFE_final=-65.4342 (IL_path=0.0119) | VFE_per_dof=-0.0320 Delta_VFE_per_dof=+0.0022 | VFE_pred_term=0.2234 VFE_hidden_term=102.0259 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.10 | lambda_gate=0.322 (raw=0.322) | SG_objective=0.0230 | SG_relMSE=1.0038 SG_cosine=-0.356 mean_log_Pi_g=0.324 | PC_activity_obj=74.1496 (per_unit 7.2412e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.70e-04 tol=5.00e-04 r=1.000 slope=-3.942e-05) | TrainAcc=0.844 TrainLoss=0.7345 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.868 TestLoss=0.7115
[Step    20] CE_loss=0.7653 | VFE_final=-65.4342 (IL_path=0.0119) | VFE_per_dof=-0.0320 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.2234 VFE_hidden_term=102.0259 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.10 | lambda_gate=0.322 | SG_objective=0.0230 | SG_relMSE=1.0038 SG_cosine=-0.356 mean_log_Pi_g=0.324 | PC_activity_obj=74.1496 (per_unit 7.2412e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.7115 test_acc=0.8680
[Step    40] CE_loss=0.4322 | VFE_final=-106.7555 (IL_path=0.0100) | VFE_per_dof=-0.0521 Delta_VFE_per_dof=-0.0058 | VFE_pred_term=0.1302 VFE_hidden_term=85.0367 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.03 | lambda_gate=0.240 (raw=0.240) | SG_objective=0.0174 | SG_relMSE=1.0043 SG_cosine=-0.521 mean_log_Pi_g=0.371 | PC_activity_obj=60.2374 (per_unit 5.8826e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.47e-04 tol=5.00e-04 r=1.000 slope=-4.196e-05) | TrainAcc=0.922 TrainLoss=0.4258 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.904 TestLoss=0.4559
[Step    40] CE_loss=0.4322 | VFE_final=-106.7555 (IL_path=0.0100) | VFE_per_dof=-0.0521 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1302 VFE_hidden_term=85.0367 logdet_Pi_y_sum=3.81 logdet_Pi_x_sum=380.03 | lambda_gate=0.240 | SG_objective=0.0174 | SG_relMSE=1.0043 SG_cosine=-0.521 mean_log_Pi_g=0.371 | PC_activity_obj=60.2374 (per_unit 5.8826e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4559 test_acc=0.9037
[Step    60] CE_loss=0.3585 | VFE_final=-121.4405 (IL_path=0.0113) | VFE_per_dof=-0.0593 Delta_VFE_per_dof=+0.0002 | VFE_pred_term=0.1095 VFE_hidden_term=94.6533 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=428.07 | lambda_gate=0.370 (raw=0.370) | SG_objective=0.0129 | SG_relMSE=1.0023 SG_cosine=-0.259 mean_log_Pi_g=0.418 | PC_activity_obj=64.9648 (per_unit 6.3442e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.49e-04 tol=5.00e-04 r=1.000 slope=-4.069e-05) | TrainAcc=0.914 TrainLoss=0.3399 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.915 TestLoss=0.3534
[Step    60] CE_loss=0.3585 | VFE_final=-121.4405 (IL_path=0.0113) | VFE_per_dof=-0.0593 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1095 VFE_hidden_term=94.6533 logdet_Pi_y_sum=4.34 logdet_Pi_x_sum=428.07 | lambda_gate=0.370 | SG_objective=0.0129 | SG_relMSE=1.0023 SG_cosine=-0.259 mean_log_Pi_g=0.418 | PC_activity_obj=64.9648 (per_unit 6.3442e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3534 test_acc=0.9153
[Step    80] CE_loss=0.2981 | VFE_final=-153.9398 (IL_path=0.0105) | VFE_per_dof=-0.0752 Delta_VFE_per_dof=-0.0013 | VFE_pred_term=0.0872 VFE_hidden_term=86.4246 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=476.05 | lambda_gate=0.306 (raw=0.306) | SG_objective=0.0080 | SG_relMSE=1.0038 SG_cosine=-0.388 mean_log_Pi_g=0.465 | PC_activity_obj=57.1415 (per_unit 5.5802e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.39e-04 tol=5.00e-04 r=1.000 slope=-3.942e-05) | TrainAcc=0.938 TrainLoss=0.2735 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.926 TestLoss=0.2946
[Step    80] CE_loss=0.2981 | VFE_final=-153.9398 (IL_path=0.0105) | VFE_per_dof=-0.0752 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0872 VFE_hidden_term=86.4246 logdet_Pi_y_sum=4.85 logdet_Pi_x_sum=476.05 | lambda_gate=0.306 | SG_objective=0.0080 | SG_relMSE=1.0038 SG_cosine=-0.388 mean_log_Pi_g=0.465 | PC_activity_obj=57.1415 (per_unit 5.5802e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2946 test_acc=0.9262
[Step   100] CE_loss=0.3234 | VFE_final=-192.4406 (IL_path=0.0089) | VFE_per_dof=-0.0940 Delta_VFE_per_dof=-0.0051 | VFE_pred_term=0.1138 VFE_hidden_term=72.1924 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=524.15 | lambda_gate=0.322 (raw=0.322) | SG_objective=0.0100 | SG_relMSE=1.0038 SG_cosine=-0.355 mean_log_Pi_g=0.512 | PC_activity_obj=45.7905 (per_unit 4.4717e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.68e-04 tol=5.00e-04 r=1.000 slope=-5.468e-05) | TrainAcc=0.914 TrainLoss=0.3039 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.930 TestLoss=0.2896
[Step   100] CE_loss=0.3234 | VFE_final=-192.4406 (IL_path=0.0089) | VFE_per_dof=-0.0940 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1138 VFE_hidden_term=72.1924 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=524.15 | lambda_gate=0.322 | SG_objective=0.0100 | SG_relMSE=1.0038 SG_cosine=-0.355 mean_log_Pi_g=0.512 | PC_activity_obj=45.7905 (per_unit 4.4717e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2896 test_acc=0.9296
[Step   120] CE_loss=0.2795 | VFE_final=-206.6906 (IL_path=0.0103) | VFE_per_dof=-0.1009 Delta_VFE_per_dof=-0.0003 | VFE_pred_term=0.0934 VFE_hidden_term=81.6255 logdet_Pi_y_sum=5.82 logdet_Pi_x_sum=571.00 | lambda_gate=0.357 (raw=0.357) | SG_objective=0.0093 | SG_relMSE=1.0026 SG_cosine=-0.287 mean_log_Pi_g=0.558 | PC_activity_obj=49.6774 (per_unit 4.8513e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.58e-04 tol=5.00e-04 r=1.000 slope=-5.213e-05) | TrainAcc=0.938 TrainLoss=0.2618 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.938 TestLoss=0.2490
