JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.3937 | VFE_final=806.8630 (IL_path=0.0803) | VFE_per_dof=0.3940 Delta_VFE_per_dof=+0.0149 | VFE_pred_term=0.1158 VFE_hidden_term=966.4210 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=316.09 | lambda_gate=0.000 (raw=0.504) | SG_objective=0.2713 | SG_relMSE=1.0000 SG_cosine=0.007 mean_log_Pi_g=0.309 | PC_activity_obj=720.1077 (per_unit 7.0323e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.51e-05 tol=2.00e-04 r=1.000 slope=-4.832e-05) | TrainAcc=0.883 TrainLoss=0.3464 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.848 TestLoss=0.4604
[Step    20] CE_loss=0.3937 | VFE_final=806.8630 (IL_path=0.0803) | VFE_per_dof=0.3940 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1158 VFE_hidden_term=966.4210 logdet_Pi_y_sum=3.26 logdet_Pi_x_sum=316.09 | lambda_gate=0.000 | SG_objective=0.2713 | SG_relMSE=1.0000 SG_cosine=0.007 mean_log_Pi_g=0.309 | PC_activity_obj=720.1077 (per_unit 7.0323e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4604 test_acc=0.8482
[Step    40] CE_loss=0.3753 | VFE_final=690.6916 (IL_path=0.0690) | VFE_per_dof=0.3373 Delta_VFE_per_dof=-0.0169 | VFE_pred_term=0.1144 VFE_hidden_term=846.0179 logdet_Pi_y_sum=3.67 logdet_Pi_x_sum=307.21 | lambda_gate=0.000 (raw=0.508) | SG_objective=0.2662 | SG_relMSE=0.9999 SG_cosine=0.016 mean_log_Pi_g=0.300 | PC_activity_obj=655.4985 (per_unit 6.4014e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.50e-05 tol=2.00e-04 r=1.000 slope=-2.289e-05) | TrainAcc=0.891 TrainLoss=0.3159 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.896 TestLoss=0.3427
[Step    40] CE_loss=0.3753 | VFE_final=690.6916 (IL_path=0.0690) | VFE_per_dof=0.3373 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1144 VFE_hidden_term=846.0179 logdet_Pi_y_sum=3.67 logdet_Pi_x_sum=307.21 | lambda_gate=0.000 | SG_objective=0.2662 | SG_relMSE=0.9999 SG_cosine=0.016 mean_log_Pi_g=0.300 | PC_activity_obj=655.4985 (per_unit 6.4014e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3427 test_acc=0.8961
[Step    60] CE_loss=0.3928 | VFE_final=570.8463 (IL_path=0.0576) | VFE_per_dof=0.2787 Delta_VFE_per_dof=-0.0135 | VFE_pred_term=0.1144 VFE_hidden_term=719.2480 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=292.97 | lambda_gate=0.000 (raw=0.512) | SG_objective=0.1644 | SG_relMSE=0.9998 SG_cosine=0.024 mean_log_Pi_g=0.286 | PC_activity_obj=579.4977 (per_unit 5.6592e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=8.69e-05 tol=2.00e-04 r=1.000 slope=-2.925e-05) | TrainAcc=0.898 TrainLoss=0.3532 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.910 TestLoss=0.3059
[Step    60] CE_loss=0.3928 | VFE_final=570.8463 (IL_path=0.0576) | VFE_per_dof=0.2787 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1144 VFE_hidden_term=719.2480 logdet_Pi_y_sum=4.06 logdet_Pi_x_sum=292.97 | lambda_gate=0.000 | SG_objective=0.1644 | SG_relMSE=0.9998 SG_cosine=0.024 mean_log_Pi_g=0.286 | PC_activity_obj=579.4977 (per_unit 5.6592e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3059 test_acc=0.9099
[Step    80] CE_loss=0.2265 | VFE_final=469.5241 (IL_path=0.0485) | VFE_per_dof=0.2293 Delta_VFE_per_dof=+0.0095 | VFE_pred_term=0.0637 VFE_hidden_term=614.5280 logdet_Pi_y_sum=4.53 logdet_Pi_x_sum=285.60 | lambda_gate=0.000 (raw=0.498) | SG_objective=0.1349 | SG_relMSE=1.0000 SG_cosine=-0.004 mean_log_Pi_g=0.279 | PC_activity_obj=510.9518 (per_unit 4.9898e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=6.53e-05 tol=2.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.953 TrainLoss=0.1949 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.931 TestLoss=0.2364
[Step    80] CE_loss=0.2265 | VFE_final=469.5241 (IL_path=0.0485) | VFE_per_dof=0.2293 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0637 VFE_hidden_term=614.5280 logdet_Pi_y_sum=4.53 logdet_Pi_x_sum=285.60 | lambda_gate=0.000 | SG_objective=0.1349 | SG_relMSE=1.0000 SG_cosine=-0.004 mean_log_Pi_g=0.279 | PC_activity_obj=510.9518 (per_unit 4.9898e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2364 test_acc=0.9307
[Step   100] CE_loss=0.2118 | VFE_final=490.0683 (IL_path=0.0497) | VFE_per_dof=0.2393 Delta_VFE_per_dof=+0.0118 | VFE_pred_term=0.0699 VFE_hidden_term=633.6375 logdet_Pi_y_sum=5.05 logdet_Pi_x_sum=282.23 | lambda_gate=0.000 (raw=0.496) | SG_objective=0.1162 | SG_relMSE=1.0000 SG_cosine=-0.009 mean_log_Pi_g=0.276 | PC_activity_obj=534.5580 (per_unit 5.2203e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=6.91e-05 tol=2.00e-04 r=1.000 slope=-3.052e-05) | TrainAcc=0.953 TrainLoss=0.1787 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.936 TestLoss=0.2111
[Step   100] CE_loss=0.2118 | VFE_final=490.0683 (IL_path=0.0497) | VFE_per_dof=0.2393 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0699 VFE_hidden_term=633.6375 logdet_Pi_y_sum=5.05 logdet_Pi_x_sum=282.23 | lambda_gate=0.000 | SG_objective=0.1162 | SG_relMSE=1.0000 SG_cosine=-0.009 mean_log_Pi_g=0.276 | PC_activity_obj=534.5580 (per_unit 5.2203e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2111 test_acc=0.9358
[Step   120] CE_loss=0.1639 | VFE_final=505.6529 (IL_path=0.0507) | VFE_per_dof=0.2469 Delta_VFE_per_dof=+0.0033 | VFE_pred_term=0.0509 VFE_hidden_term=646.4565 logdet_Pi_y_sum=5.55 logdet_Pi_x_sum=276.16 | lambda_gate=0.000 (raw=0.500) | SG_objective=0.1079 | SG_relMSE=1.0000 SG_cosine=0.001 mean_log_Pi_g=0.270 | PC_activity_obj=548.2716 (per_unit 5.3542e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=6.17e-05 tol=2.00e-04 r=1.000 slope=-2.289e-05) | TrainAcc=0.969 TrainLoss=0.1305 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.936 TestLoss=0.2141
