JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.6854 | VFE_final=-75.4625 (IL_path=0.0271) | VFE_per_dof=-0.0368 Delta_VFE_per_dof=+0.0001 | VFE_pred_term=0.1995 VFE_hidden_term=92.2385 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.53 | lambda_gate=0.317 (raw=0.317) | SG_objective=0.0146 | SG_relMSE=1.0047 SG_cosine=-0.366 mean_log_Pi_g=0.325 | PC_activity_obj=66.9410 (per_unit 6.5372e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.18e-04 tol=1.00e-04 r=1.000 slope=-3.124e-05) | TrainAcc=0.836 TrainLoss=0.6611 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.877 TestLoss=0.6408
[Step    20] CE_loss=0.6854 | VFE_final=-75.4625 (IL_path=0.0271) | VFE_per_dof=-0.0368 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1995 VFE_hidden_term=92.2385 logdet_Pi_y_sum=3.27 logdet_Pi_x_sum=332.53 | lambda_gate=0.317 | SG_objective=0.0146 | SG_relMSE=1.0047 SG_cosine=-0.366 mean_log_Pi_g=0.325 | PC_activity_obj=66.9410 (per_unit 6.5372e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.6408 test_acc=0.8772
[Step    40] CE_loss=0.4002 | VFE_final=-113.5828 (IL_path=0.0238) | VFE_per_dof=-0.0555 Delta_VFE_per_dof=-0.0033 | VFE_pred_term=0.1182 VFE_hidden_term=79.6452 logdet_Pi_y_sum=3.82 logdet_Pi_x_sum=382.87 | lambda_gate=0.214 (raw=0.214) | SG_objective=0.0108 | SG_relMSE=1.0057 SG_cosine=-0.573 mean_log_Pi_g=0.374 | PC_activity_obj=55.6631 (per_unit 5.4358e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.05e-04 tol=1.00e-04 r=1.000 slope=-3.270e-05) | TrainAcc=0.914 TrainLoss=0.3886 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.912 TestLoss=0.4257
[Step    40] CE_loss=0.4002 | VFE_final=-113.5828 (IL_path=0.0238) | VFE_per_dof=-0.0555 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1182 VFE_hidden_term=79.6452 logdet_Pi_y_sum=3.82 logdet_Pi_x_sum=382.87 | lambda_gate=0.214 | SG_objective=0.0108 | SG_relMSE=1.0057 SG_cosine=-0.573 mean_log_Pi_g=0.374 | PC_activity_obj=55.6631 (per_unit 5.4358e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.4257 test_acc=0.9117
[Step    60] CE_loss=0.3252 | VFE_final=-124.8795 (IL_path=0.0287) | VFE_per_dof=-0.0610 Delta_VFE_per_dof=-0.0000 | VFE_pred_term=0.0982 VFE_hidden_term=94.0051 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=433.62 | lambda_gate=0.392 (raw=0.392) | SG_objective=0.0109 | SG_relMSE=1.0020 SG_cosine=-0.216 mean_log_Pi_g=0.423 | PC_activity_obj=62.8052 (per_unit 6.1333e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.06e-04 tol=1.00e-04 r=1.000 slope=-3.996e-05) | TrainAcc=0.914 TrainLoss=0.3042 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.922 TestLoss=0.3134
[Step    60] CE_loss=0.3252 | VFE_final=-124.8795 (IL_path=0.0287) | VFE_per_dof=-0.0610 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0982 VFE_hidden_term=94.0051 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=433.62 | lambda_gate=0.392 | SG_objective=0.0109 | SG_relMSE=1.0020 SG_cosine=-0.216 mean_log_Pi_g=0.423 | PC_activity_obj=62.8052 (per_unit 6.1333e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) (total_proposals=8) | test_loss=0.3134 test_acc=0.9219
[Step    80] CE_loss=0.2563 | VFE_final=-156.7737 (IL_path=0.0078) | VFE_per_dof=-0.0765 Delta_VFE_per_dof=-0.0011 | VFE_pred_term=0.0776 VFE_hidden_term=87.5585 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=483.96 | lambda_gate=0.313 (raw=0.313) | SG_objective=0.0103 | SG_relMSE=1.0030 SG_cosine=-0.373 mean_log_Pi_g=0.473 | PC_activity_obj=55.6949 (per_unit 5.4390e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=9.97e-05 tol=1.00e-04 r=1.000 slope=-3.815e-05) | TrainAcc=0.938 TrainLoss=0.2351 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.932 TestLoss=0.2623
[Step    80] CE_loss=0.2563 | VFE_final=-156.7737 (IL_path=0.0078) | VFE_per_dof=-0.0765 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0776 VFE_hidden_term=87.5585 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=483.96 | lambda_gate=0.313 | SG_objective=0.0103 | SG_relMSE=1.0030 SG_cosine=-0.373 mean_log_Pi_g=0.473 | PC_activity_obj=55.6949 (per_unit 5.4390e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2623 test_acc=0.9322
[Step   100] CE_loss=0.3009 | VFE_final=-204.2120 (IL_path=0.0207) | VFE_per_dof=-0.0997 Delta_VFE_per_dof=-0.0043 | VFE_pred_term=0.1004 VFE_hidden_term=65.0550 logdet_Pi_y_sum=5.35 logdet_Pi_x_sum=533.39 | lambda_gate=0.307 (raw=0.307) | SG_objective=0.0083 | SG_relMSE=1.0047 SG_cosine=-0.387 mean_log_Pi_g=0.521 | PC_activity_obj=39.4645 (per_unit 3.8540e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.21e-04 tol=1.00e-04 r=1.000 slope=-3.633e-05) | TrainAcc=0.945 TrainLoss=0.2795 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.940 TestLoss=0.2734
[Step   100] CE_loss=0.3009 | VFE_final=-204.2120 (IL_path=0.0207) | VFE_per_dof=-0.0997 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1004 VFE_hidden_term=65.0550 logdet_Pi_y_sum=5.35 logdet_Pi_x_sum=533.39 | lambda_gate=0.307 | SG_objective=0.0083 | SG_relMSE=1.0047 SG_cosine=-0.387 mean_log_Pi_g=0.521 | PC_activity_obj=39.4645 (per_unit 3.8540e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.2734 test_acc=0.9395
[Step   120] CE_loss=0.2772 | VFE_final=-215.9143 (IL_path=0.0251) | VFE_per_dof=-0.1054 Delta_VFE_per_dof=-0.0000 | VFE_pred_term=0.0912 VFE_hidden_term=77.6185 logdet_Pi_y_sum=5.82 logdet_Pi_x_sum=581.43 | lambda_gate=0.357 (raw=0.357) | SG_objective=0.0101 | SG_relMSE=1.0025 SG_cosine=-0.286 mean_log_Pi_g=0.568 | PC_activity_obj=45.0220 (per_unit 4.3967e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.21e-04 tol=1.00e-04 r=1.000 slope=-3.560e-05) | TrainAcc=0.930 TrainLoss=0.2575 (total_proposals=8, oracle_model=0/0, oracle_lp=0/0, metrics=8/8) | TestAcc=0.941 TestLoss=0.2287
