JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.3941 | VFE_final=801.9686 (IL_path=0.1545) | VFE_per_dof=0.3916 Delta_VFE_per_dof=+0.0147 | VFE_pred_term=0.1163 VFE_hidden_term=959.4039 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=311.85 | lambda_gate=0.000 (raw=0.498) | SG_objective=0.2083 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.305 | PC_activity_obj=719.8135 (per_unit 7.0294e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.66e-04 tol=2.00e-04 r=1.000 slope=-5.976e-05) | TrainAcc=0.875 TrainLoss=0.3470 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.848 TestLoss=0.4608
[Step    20] CE_loss=0.3941 | VFE_final=801.9686 (IL_path=0.1545) | VFE_per_dof=0.3916 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1163 VFE_hidden_term=959.4039 logdet_Pi_y_sum=3.25 logdet_Pi_x_sum=311.85 | lambda_gate=0.000 | SG_objective=0.2083 | SG_relMSE=1.0000 SG_cosine=-0.003 mean_log_Pi_g=0.305 | PC_activity_obj=719.8135 (per_unit 7.0294e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.4608 test_acc=0.8482
[Step    40] CE_loss=0.3766 | VFE_final=688.0040 (IL_path=0.1327) | VFE_per_dof=0.3359 Delta_VFE_per_dof=-0.0169 | VFE_pred_term=0.1152 VFE_hidden_term=840.2375 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=301.05 | lambda_gate=0.000 (raw=0.512) | SG_objective=0.2566 | SG_relMSE=0.9998 SG_cosine=0.023 mean_log_Pi_g=0.294 | PC_activity_obj=657.2395 (per_unit 6.4184e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.66e-04 tol=2.00e-04 r=1.000 slope=-6.866e-05) | TrainAcc=0.891 TrainLoss=0.3179 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.895 TestLoss=0.3446
[Step    40] CE_loss=0.3766 | VFE_final=688.0040 (IL_path=0.1327) | VFE_per_dof=0.3359 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1152 VFE_hidden_term=840.2375 logdet_Pi_y_sum=3.64 logdet_Pi_x_sum=301.05 | lambda_gate=0.000 | SG_objective=0.2566 | SG_relMSE=0.9998 SG_cosine=0.023 mean_log_Pi_g=0.294 | PC_activity_obj=657.2395 (per_unit 6.4184e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3446 test_acc=0.8951
[Step    60] CE_loss=0.3920 | VFE_final=568.9327 (IL_path=0.1107) | VFE_per_dof=0.2778 Delta_VFE_per_dof=-0.0135 | VFE_pred_term=0.1142 VFE_hidden_term=714.4863 logdet_Pi_y_sum=4.03 logdet_Pi_x_sum=287.30 | lambda_gate=0.000 (raw=0.514) | SG_objective=0.1901 | SG_relMSE=0.9998 SG_cosine=0.027 mean_log_Pi_g=0.281 | PC_activity_obj=581.0638 (per_unit 5.6745e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.69e-04 tol=2.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.898 TrainLoss=0.3527 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.909 TestLoss=0.3051
[Step    60] CE_loss=0.3920 | VFE_final=568.9327 (IL_path=0.1107) | VFE_per_dof=0.2778 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1142 VFE_hidden_term=714.4863 logdet_Pi_y_sum=4.03 logdet_Pi_x_sum=287.30 | lambda_gate=0.000 | SG_objective=0.1901 | SG_relMSE=0.9998 SG_cosine=0.027 mean_log_Pi_g=0.281 | PC_activity_obj=581.0638 (per_unit 5.6745e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.3051 test_acc=0.9092
[Step    80] CE_loss=0.2302 | VFE_final=471.8638 (IL_path=0.0938) | VFE_per_dof=0.2304 Delta_VFE_per_dof=+0.0098 | VFE_pred_term=0.0650 VFE_hidden_term=614.0897 logdet_Pi_y_sum=4.49 logdet_Pi_x_sum=280.09 | lambda_gate=0.000 (raw=0.495) | SG_objective=0.1322 | SG_relMSE=1.0001 SG_cosine=-0.010 mean_log_Pi_g=0.274 | PC_activity_obj=514.7710 (per_unit 5.0271e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.28e-04 tol=2.00e-04 r=1.000 slope=-5.849e-05) | TrainAcc=0.953 TrainLoss=0.1986 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.929 TestLoss=0.2373
[Step    80] CE_loss=0.2302 | VFE_final=471.8638 (IL_path=0.0938) | VFE_per_dof=0.2304 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0650 VFE_hidden_term=614.0897 logdet_Pi_y_sum=4.49 logdet_Pi_x_sum=280.09 | lambda_gate=0.000 | SG_objective=0.1322 | SG_relMSE=1.0001 SG_cosine=-0.010 mean_log_Pi_g=0.274 | PC_activity_obj=514.7710 (per_unit 5.0271e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2373 test_acc=0.9294
[Step   100] CE_loss=0.2166 | VFE_final=489.3108 (IL_path=0.0960) | VFE_per_dof=0.2389 Delta_VFE_per_dof=+0.0118 | VFE_pred_term=0.0715 VFE_hidden_term=630.1375 logdet_Pi_y_sum=5.01 logdet_Pi_x_sum=276.79 | lambda_gate=0.000 (raw=0.499) | SG_objective=0.1237 | SG_relMSE=1.0000 SG_cosine=-0.002 mean_log_Pi_g=0.270 | PC_activity_obj=534.0948 (per_unit 5.2158e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.36e-04 tol=2.00e-04 r=1.000 slope=-5.722e-05) | TrainAcc=0.953 TrainLoss=0.1835 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.936 TestLoss=0.2116
[Step   100] CE_loss=0.2166 | VFE_final=489.3108 (IL_path=0.0960) | VFE_per_dof=0.2389 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0715 VFE_hidden_term=630.1375 logdet_Pi_y_sum=5.01 logdet_Pi_x_sum=276.79 | lambda_gate=0.000 | SG_objective=0.1237 | SG_relMSE=1.0000 SG_cosine=-0.002 mean_log_Pi_g=0.270 | PC_activity_obj=534.0948 (per_unit 5.2158e-01) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) (total_proposals=3) | test_loss=0.2116 test_acc=0.9359
[Step   120] CE_loss=0.1658 | VFE_final=488.7109 (IL_path=0.0949) | VFE_per_dof=0.2386 Delta_VFE_per_dof=+0.0026 | VFE_pred_term=0.0504 VFE_hidden_term=626.0886 logdet_Pi_y_sum=5.52 logdet_Pi_x_sum=269.33 | lambda_gate=0.000 (raw=0.509) | SG_objective=0.1186 | SG_relMSE=0.9999 SG_cosine=0.019 mean_log_Pi_g=0.263 | PC_activity_obj=537.6899 (per_unit 5.2509e-01) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.19e-04 tol=2.00e-04 r=1.000 slope=-4.705e-05) | TrainAcc=0.969 TrainLoss=0.1294 (total_proposals=3, oracle_model=0/0, oracle_lp=0/0, metrics=3/3) | TestAcc=0.936 TestLoss=0.2148
