JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.6467 | VFE_final=-86.7838 (IL_path=0.0332) | VFE_per_dof=-0.0424 Delta_VFE_per_dof=+0.0002 | VFE_pred_term=0.1833 VFE_hidden_term=81.2366 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.13 | lambda_gate=0.279 (raw=0.279) | SG_objective=0.0112 | SG_relMSE=1.0061 SG_cosine=-0.441 mean_log_Pi_g=0.325 | PC_activity_obj=58.8456 (per_unit 5.7466e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.60e-04 tol=1.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.859 TrainLoss=0.6207 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.886 TestLoss=0.6077
[Step    20] CE_loss=0.6467 | VFE_final=-86.7838 (IL_path=0.0332) | VFE_per_dof=-0.0424 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1833 VFE_hidden_term=81.2366 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.13 | lambda_gate=0.279 | SG_objective=0.0112 | SG_relMSE=1.0061 SG_cosine=-0.441 mean_log_Pi_g=0.325 | PC_activity_obj=58.8456 (per_unit 5.7466e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.6077 test_acc=0.8856
[Step    40] CE_loss=0.3848 | VFE_final=-120.2484 (IL_path=0.0311) | VFE_per_dof=-0.0587 Delta_VFE_per_dof=-0.0018 | VFE_pred_term=0.1100 VFE_hidden_term=74.4399 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.77 | lambda_gate=0.203 (raw=0.203) | SG_objective=0.0090 | SG_relMSE=1.0064 SG_cosine=-0.594 mean_log_Pi_g=0.377 | PC_activity_obj=51.4402 (per_unit 5.0235e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.45e-04 tol=1.00e-04 r=1.000 slope=-4.469e-05) | TrainAcc=0.922 TrainLoss=0.3643 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.918 TestLoss=0.3977
[Step    40] CE_loss=0.3848 | VFE_final=-120.2484 (IL_path=0.0311) | VFE_per_dof=-0.0587 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1100 VFE_hidden_term=74.4399 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.77 | lambda_gate=0.203 | SG_objective=0.0090 | SG_relMSE=1.0064 SG_cosine=-0.594 mean_log_Pi_g=0.377 | PC_activity_obj=51.4402 (per_unit 5.0235e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.3977 test_acc=0.9176
[Step    60] CE_loss=0.3019 | VFE_final=-129.1754 (IL_path=0.0393) | VFE_per_dof=-0.0631 Delta_VFE_per_dof=+0.0003 | VFE_pred_term=0.0880 VFE_hidden_term=91.9792 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.13 | lambda_gate=0.385 (raw=0.385) | SG_objective=0.0116 | SG_relMSE=1.0020 SG_cosine=-0.230 mean_log_Pi_g=0.428 | PC_activity_obj=60.3854 (per_unit 5.8970e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.46e-04 tol=1.00e-04 r=1.000 slope=-4.469e-05) | TrainAcc=0.930 TrainLoss=0.2785 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.927 TestLoss=0.2887
[Step    60] CE_loss=0.3019 | VFE_final=-129.1754 (IL_path=0.0393) | VFE_per_dof=-0.0631 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0880 VFE_hidden_term=91.9792 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.13 | lambda_gate=0.385 | SG_objective=0.0116 | SG_relMSE=1.0020 SG_cosine=-0.230 mean_log_Pi_g=0.428 | PC_activity_obj=60.3854 (per_unit 5.8970e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.2887 test_acc=0.9271
[Step    80] CE_loss=0.2365 | VFE_final=-164.5966 (IL_path=0.0360) | VFE_per_dof=-0.0804 Delta_VFE_per_dof=-0.0020 | VFE_pred_term=0.0685 VFE_hidden_term=82.4720 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.42 | lambda_gate=0.327 (raw=0.327) | SG_objective=0.0098 | SG_relMSE=1.0028 SG_cosine=-0.346 mean_log_Pi_g=0.478 | PC_activity_obj=51.4574 (per_unit 5.0251e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.37e-04 tol=1.00e-04 r=1.000 slope=-4.941e-05) | TrainAcc=0.945 TrainLoss=0.2141 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.938 TestLoss=0.2427
[Step    80] CE_loss=0.2365 | VFE_final=-164.5966 (IL_path=0.0360) | VFE_per_dof=-0.0804 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0685 VFE_hidden_term=82.4720 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.42 | lambda_gate=0.327 | SG_objective=0.0098 | SG_relMSE=1.0028 SG_cosine=-0.346 mean_log_Pi_g=0.478 | PC_activity_obj=51.4574 (per_unit 5.0251e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.2427 test_acc=0.9377
[Step   100] CE_loss=0.2980 | VFE_final=-215.4693 (IL_path=0.0253) | VFE_per_dof=-0.1052 Delta_VFE_per_dof=-0.0029 | VFE_pred_term=0.0893 VFE_hidden_term=56.8428 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.46 | lambda_gate=0.238 (raw=0.238) | SG_objective=0.0061 | SG_relMSE=1.0078 SG_cosine=-0.523 mean_log_Pi_g=0.527 | PC_activity_obj=33.7669 (per_unit 3.2976e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.68e-04 tol=1.00e-04 r=1.000 slope=-5.341e-05) | TrainAcc=0.961 TrainLoss=0.2617 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.946 TestLoss=0.2687
[Step   100] CE_loss=0.2980 | VFE_final=-215.4693 (IL_path=0.0253) | VFE_per_dof=-0.1052 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0893 VFE_hidden_term=56.8428 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.46 | lambda_gate=0.238 | SG_objective=0.0061 | SG_relMSE=1.0078 SG_cosine=-0.523 mean_log_Pi_g=0.527 | PC_activity_obj=33.7669 (per_unit 3.2976e-02) | PI_max_steps=8 | PC_steps=8 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) (total_proposals=8) | test_loss=0.2687 test_acc=0.9459
[Step   120] CE_loss=0.2508 | VFE_final=-217.9643 (IL_path=0.0357) | VFE_per_dof=-0.1064 Delta_VFE_per_dof=-0.0002 | VFE_pred_term=0.0787 VFE_hidden_term=78.8460 logdet_Pi_y_sum=5.81 logdet_Pi_x_sum=587.97 | lambda_gate=0.368 (raw=0.368) | SG_objective=0.0090 | SG_relMSE=1.0025 SG_cosine=-0.265 mean_log_Pi_g=0.574 | PC_activity_obj=44.6483 (per_unit 4.3602e-02) | PI_max_steps=8 | PI_est_total=8.0 PI_est_valid=1 (cap_hit=1 delta_last=1.65e-04 tol=1.00e-04 r=1.000 slope=-5.450e-05) | TrainAcc=0.953 TrainLoss=0.2262 (total_proposals=8, oracle_model=8/8, oracle_lp=8/8, metrics=8/8) | TestAcc=0.947 TestLoss=0.2039
