JAX backend     : gpu
JAX devices     : [CudaDevice(id=0)]
Selected DEVICE : cuda:0
Using batch size 128 with no accumulation. (auto-selected no accumulation to stay below ~35% of GPU memory)
Loading dataset...
Loading Complete
About to run first update_step…
First update_step done.
[Step    20] CE_loss=0.5277 | VFE_final=-64.2787 (IL_path=0.0121) | VFE_per_dof=-0.0314 Delta_VFE_per_dof=-0.0016 | VFE_pred_term=0.1438 VFE_hidden_term=103.8168 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.20 | lambda_gate=0.290 (raw=0.290) | SG_objective=0.0148 | SG_relMSE=1.0044 SG_cosine=-0.419 mean_log_Pi_g=0.325 | PC_activity_obj=75.1713 (per_unit 7.3409e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.43e-04 tol=2.00e-04 r=1.000 slope=-4.069e-05) | TrainAcc=0.914 TrainLoss=0.4854 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.863 TestLoss=0.5431
[Step    20] CE_loss=0.5277 | VFE_final=-64.2787 (IL_path=0.0121) | VFE_per_dof=-0.0314 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1438 VFE_hidden_term=103.8168 logdet_Pi_y_sum=3.28 logdet_Pi_x_sum=333.20 | lambda_gate=0.290 | SG_objective=0.0148 | SG_relMSE=1.0044 SG_cosine=-0.419 mean_log_Pi_g=0.325 | PC_activity_obj=75.1713 (per_unit 7.3409e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.5431 test_acc=0.8628
[Step    40] CE_loss=0.3953 | VFE_final=-117.4743 (IL_path=0.0092) | VFE_per_dof=-0.0574 Delta_VFE_per_dof=-0.0093 | VFE_pred_term=0.1159 VFE_hidden_term=77.2421 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.83 | lambda_gate=0.299 (raw=0.299) | SG_objective=0.0097 | SG_relMSE=1.0050 SG_cosine=-0.401 mean_log_Pi_g=0.377 | PC_activity_obj=53.3673 (per_unit 5.2116e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.51e-04 tol=2.00e-04 r=1.000 slope=-4.832e-05) | TrainAcc=0.922 TrainLoss=0.3780 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.914 TestLoss=0.3617
[Step    40] CE_loss=0.3953 | VFE_final=-117.4743 (IL_path=0.0092) | VFE_per_dof=-0.0574 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1159 VFE_hidden_term=77.2421 logdet_Pi_y_sum=3.83 logdet_Pi_x_sum=385.83 | lambda_gate=0.299 | SG_objective=0.0097 | SG_relMSE=1.0050 SG_cosine=-0.401 mean_log_Pi_g=0.377 | PC_activity_obj=53.3673 (per_unit 5.2116e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3617 test_acc=0.9141
[Step    60] CE_loss=0.3561 | VFE_final=-149.4336 (IL_path=0.0088) | VFE_per_dof=-0.0730 Delta_VFE_per_dof=-0.0044 | VFE_pred_term=0.1083 VFE_hidden_term=71.7220 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.17 | lambda_gate=0.302 (raw=0.302) | SG_objective=0.0081 | SG_relMSE=1.0044 SG_cosine=-0.396 mean_log_Pi_g=0.428 | PC_activity_obj=47.0276 (per_unit 4.5925e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.64e-04 tol=2.00e-04 r=1.000 slope=-4.578e-05) | TrainAcc=0.914 TrainLoss=0.3444 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.937 TestLoss=0.3064
[Step    60] CE_loss=0.3561 | VFE_final=-149.4336 (IL_path=0.0088) | VFE_per_dof=-0.0730 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.1083 VFE_hidden_term=71.7220 logdet_Pi_y_sum=4.35 logdet_Pi_x_sum=438.17 | lambda_gate=0.302 | SG_objective=0.0081 | SG_relMSE=1.0044 SG_cosine=-0.396 mean_log_Pi_g=0.428 | PC_activity_obj=47.0276 (per_unit 4.5925e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.3064 test_acc=0.9369
[Step    80] CE_loss=0.2316 | VFE_final=-170.5133 (IL_path=0.0096) | VFE_per_dof=-0.0833 Delta_VFE_per_dof=-0.0006 | VFE_pred_term=0.0620 VFE_hidden_term=76.6559 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.61 | lambda_gate=0.305 (raw=0.305) | SG_objective=0.0091 | SG_relMSE=1.0038 SG_cosine=-0.390 mean_log_Pi_g=0.478 | PC_activity_obj=47.7860 (per_unit 4.6666e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.32e-04 tol=2.00e-04 r=1.000 slope=-4.959e-05) | TrainAcc=0.969 TrainLoss=0.2081 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.940 TestLoss=0.2522
[Step    80] CE_loss=0.2316 | VFE_final=-170.5133 (IL_path=0.0096) | VFE_per_dof=-0.0833 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0620 VFE_hidden_term=76.6559 logdet_Pi_y_sum=4.86 logdet_Pi_x_sum=489.61 | lambda_gate=0.305 | SG_objective=0.0091 | SG_relMSE=1.0038 SG_cosine=-0.390 mean_log_Pi_g=0.478 | PC_activity_obj=47.7860 (per_unit 4.6666e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2522 test_acc=0.9404
[Step   100] CE_loss=0.2635 | VFE_final=-193.7998 (IL_path=0.0100) | VFE_per_dof=-0.0946 Delta_VFE_per_dof=+0.0011 | VFE_pred_term=0.0836 VFE_hidden_term=78.6028 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.63 | lambda_gate=0.308 (raw=0.308) | SG_objective=0.0090 | SG_relMSE=1.0040 SG_cosine=-0.384 mean_log_Pi_g=0.527 | PC_activity_obj=46.6295 (per_unit 4.5537e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.61e-04 tol=2.00e-04 r=1.000 slope=-4.323e-05) | TrainAcc=0.945 TrainLoss=0.2346 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.946 TestLoss=0.2252
[Step   100] CE_loss=0.2635 | VFE_final=-193.7998 (IL_path=0.0100) | VFE_per_dof=-0.0946 Delta_VFE_per_dof=+0.0000 | VFE_pred_term=0.0836 VFE_hidden_term=78.6028 logdet_Pi_y_sum=5.34 logdet_Pi_x_sum=539.63 | lambda_gate=0.308 | SG_objective=0.0090 | SG_relMSE=1.0040 SG_cosine=-0.384 mean_log_Pi_g=0.527 | PC_activity_obj=46.6295 (per_unit 4.5537e-02) | PI_max_steps=3 | PC_steps=3 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) (total_proposals=3) | test_loss=0.2252 test_acc=0.9456
[Step   120] CE_loss=0.1810 | VFE_final=-229.3452 (IL_path=0.0088) | VFE_per_dof=-0.1120 Delta_VFE_per_dof=+0.0005 | VFE_pred_term=0.0531 VFE_hidden_term=67.5644 logdet_Pi_y_sum=5.81 logdet_Pi_x_sum=588.12 | lambda_gate=0.298 (raw=0.298) | SG_objective=0.0073 | SG_relMSE=1.0044 SG_cosine=-0.404 mean_log_Pi_g=0.574 | PC_activity_obj=38.1917 (per_unit 3.7297e-02) | PI_max_steps=3 | PI_est_total=3.0 PI_est_valid=1 (cap_hit=0 delta_last=1.37e-04 tol=2.00e-04 r=1.000 slope=-5.213e-05) | TrainAcc=0.984 TrainLoss=0.1581 (total_proposals=3, oracle_model=3/3, oracle_lp=3/3, metrics=3/3) | TestAcc=0.952 TestLoss=0.2296
